529,254
529,254
530,255
530,255
531,255
531,255
532,255
532,255
533,255
533,255
534,255
534,255
535,255
535,255
536,255
536,255
537,255
537,255
538,255
539,255
538,255
539,255
541,252
540,252
541,252
540,252
542,254
540,252
542,254
540,252
543,255
543,255
544,255
544,255
545,254
545,254
546,251
546,251
547,255
547,255
548,255
548,255
549,254
549,254
550,254
550,254
551,255
551,255
552,255
552,255
553,253
553,253
554,0  
554,0  
555,6  
555,6  
556,0  
556,0  
557,255
557,255
558,255
558,255
559,255
559,255
560,255
560,255
561,255
561,255
562,255
562,255
563,255
563,255
564,255
564,255
565,255
566,255
565,255
566,255
568,255
567,255
568,255
567,255
569,255
567,255
569,255
567,255
570,254
570,254
571,255
571,255
572,255
572,255
573,255
573,255
574,250
574,250
575,255
575,255
576,255
576,255
577,251
577,251
578,250
578,250
579,255
579,255
580,255
580,255
581,253
581,253
582,255
582,255
583,254
583,254
584,255
584,255
585,255
585,255
586,255
586,255
587,255
587,255
588,255
588,255
589,255
589,255
590,255
590,255
591,255
591,255
592,255
593,255
592,255
593,255
595,252
594,252
595,252
594,252
596,255
594,252
596,255
594,252
597,255
597,255
598,254
598,254
599,252
599,252
600,255
600,255
601,255
601,255
602,251
602,251
603,255
603,255
604,253
604,253
605,255
605,255
606,255
606,255
607,255
607,255
608,255
608,255
609,255
609,255
610,255
610,255
611,255
611,255
612,255
612,255
613,255
613,255
614,255
614,255
615,255
615,255
616,255
616,255
617,255
617,255
618,255
618,255
619,255
620,255
619,255
620,255
622,255
621,255
622,255
621,255
623,250
621,255
623,250
621,255
624,255
624,255
625,255
625,255
626,253
626,253
627,255
627,255
628,253
628,253
629,255
629,255
630,255
630,255
631,255
631,255
632,255
632,255
633,251
633,251
634,255
634,255
635,254
635,254
636,254
636,254
637,254
637,254
638,255
638,255
639,255
639,255
640,255
640,255
641,255
641,255
642,255
642,255
643,255
643,255
644,255
644,255
645,255
645,255
646,255
647,255
646,255
647,255
649,253
648,253
649,253
648,253
650,255
648,253
650,255
648,253
651,255
651,255
652,253
652,253
653,255
653,255
654,254
654,254
655,255
655,255
656,255
656,255
657,254
657,254
658,254
658,254
659,255
659,255
660,255
660,255
661,250
661,250
662,255
662,255
663,255
663,255
664,255
664,255
665,255
665,255
666,255
666,255
667,255
667,255
668,255
668,255
669,255
669,255
670,255
670,255
671,255
671,255
672,255
672,255
673,255
674,255
673,255
674,255
676,255
703,255
676,255
703,255
677,255
704,255
677,255
704,255
678,255
705,255
678,255
705,255
679,255
706,255
679,255
706,255
680,255
707,255
680,255
707,255
681,255
708,255
681,255
708,255
682,255
709,255
682,255
709,255
683,255
710,255
683,255
710,255
684,255
711,255
684,255
711,255
685,255
712,255
685,255
712,255
686,255
713,255
686,255
713,255
687,255
714,255
687,255
714,255
688,255
715,255
688,255
715,255
689,255
716,255
689,255
716,255
690,255
717,255
690,255
717,255
691,255
718,255
691,255
718,255
692,255
719,255
692,255
719,255
693,255
720,255
693,255
720,255
694,255
721,255
694,255
721,255
695,255
722,255
695,255
722,255
696,255
723,255
696,255
723,255
697,255
724,255
697,255
724,255
698,255
725,255
698,255
725,255
699,255
726,255
699,255
726,255
700,255
727,255
700,255
727,255
0  ,255
27 ,255
26 ,255
53 ,255
675,255
702,255
701,255
728,255
